169000,motivtelecom.ru,HTTPS only,200
170000,goodao.net,both,200
171000,redeunna.com.br,HTTPS only,200
172000,climatepolicyinitiative.org,both,403
173000,loket.nl,HTTPS only,200
174000,add123.com,HTTPS only,200
175000,caci.dz,both,200
176000,airdesign.in,neither,
177000,innodata-isogen.com,neither,
178000,deeprootedstranded.com,HTTPS only,200
179000,xn--m7r726cwtj.cn,neither,
180000,thefancy.com,HTTP only,200
181000,egitana.pt,neither,
182000,fauna-flora.org,HTTPS only,403
183000,indahonline.com,HTTPS only,200
184000,poconomountains.com,HTTPS only,200
185000,publinet.it,neither,
186000,socaseiras.com.br,HTTPS only,200
187000,razyboard.com,HTTP only,200
188000,kenhvn2.com,HTTP only,404
189000,unboxdiaries.com,HTTPS only,200
190000,arto-usolie.ru,HTTPS only,200
191000,nodestake.top,HTTPS only,200
192000,darklite.ru,HTTP only,200
193000,nicesrv.de,HTTP only,200
194000,verben10.com,HTTP only,200
195000,hope.ac.uk,neither,
196000,jade-hs.de,HTTPS only,200
197000,gountung88d.xyz,HTTP only,200
198000,govzw.com,both,200
199000,picsrv.net,both,404
200000,dianxiatrads.com,HTTPS only,200
201000,wigmore-hall.org.uk,HTTPS only,200
202000,sunstar.com,HTTPS only,200
203000,simplelogin.io,HTTPS only,200
204000,din-server.dk,HTTPS only,200
205000,rtbuzz.net,neither,
206000,align.com,neither,
207000,koizumi-onlineshop.jp,HTTPS only,200
208000,fut.uz,HTTP only,200
209000,lnfcu.com,HTTPS only,200
210000,nbb-cdn.de,neither,
211000,klassekampen.no,both,200
212000,catalogos365.com,HTTPS only,200
213000,usabilityhub.com,HTTPS only,200
214000,betclic.bj,HTTPS only,403
215000,mammyup.com,neither,
216000,w2bet.net,HTTPS only,200
217000,farestart.org,HTTPS only,200
218000,tol.it,HTTP only,200
219000,cxalloy.com,HTTPS only,200
220000,netpluz.sg,HTTP only,200
221000,atp.fm,HTTPS only,200
222000,mappr.co,HTTPS only,200
223000,hear-it.org,HTTPS only,200
224000,nikkei.jp,neither,
225000,china-zrg.com,neither,
226000,mountainsteals.com,HTTP only,200
227000,faxvin.com,HTTPS only,200
228000,luarmor.net,HTTPS only,403
229000,herbalessencesla.com,HTTPS only,403
230000,spi.uz,HTTPS only,200
231000,growfinancial.org,both,403
232000,coinomi.com,HTTPS only,200
233000,ccv.church,HTTPS only,403
234000,retailtrends.nl,both,200
235000,refurbed.com,HTTPS only,200
236000,verycdn.net,neither,
237000,etraveligroup.com,HTTPS only,200
238000,zenra.net,HTTPS only,200
239000,111tt.icu,neither,
240000,johnnie-o.com,HTTPS only,200
241000,jjbearings.cn,HTTP only,200
242000,discoverlancaster.com,HTTPS only,200
243000,laurenceking.com,HTTPS only,200
244000,dorsten.de,HTTPS only,200
245000,2040-parts.com,HTTPS only,200
246000,rpfm.ru,HTTPS only,200
247000,gloriafood.com,HTTPS only,200
248000,painfulpleasures.com,HTTPS only,200
249000,asdatyres.co.uk,HTTPS only,200
250000,nbr.gov.bh,both,403
251000,topworking.vn,HTTPS only,200
252000,csolve.net,HTTP only,200
253000,kindroid.ai,HTTPS only,200
254000,abclegal.com,HTTP only,200
255000,simul-china.com,HTTP only,200
256000,karoo.com.br,both,200
257000,morden01.com,neither,
258000,mobiili.fi,HTTPS only,200
259000,zooanimalsexporn.com,both,200
260000,sunworksnepal.com.np,HTTP only,200
261000,ionline.com.au,HTTPS only,200
262000,clickthis.blog,HTTPS only,200
263000,9hf.com,neither,
264000,hcmed.org,both,200
265000,englishonlinehelp.com,both,403
266000,daltan.hu,HTTP only,200
267000,webhaus.com.br,HTTPS only,200
268000,fit4brain.com,HTTP only,200
269000,penneo.com,HTTPS only,200
270000,rupt.dev,HTTPS only,200
271000,jalizer.com,HTTP only,200
272000,ivbt.ru,HTTPS only,200
273000,animesubvn.tv,both,200
274000,cctalk.com,HTTPS only,200
275000,96nmdqufhz.com,both,404
276000,streameast2.com,HTTPS only,200
277000,forceofnatureclean.com,HTTPS only,200
278000,rb.net,neither,
279000,gry-planszowe.pl,HTTPS only,200
280000,writingclasses.com,HTTPS only,200
281000,shahrebours.com,HTTPS only,200
282000,e-explorer.jp,HTTPS only,200
283000,web-wings.net,HTTPS only,200
284000,upfoot.in,HTTPS only,200
285000,valorantpornhentai.com,HTTPS only,200
286000,leakedbb.com,HTTPS only,200
287000,linkeservices.com,neither,
288000,rewardcloud.net,neither,
289000,mcdonalds.com.ar,HTTPS only,403
290000,littlecigogne.com,HTTPS only,200
291000,adad.ir,neither,
292000,dnstech.ru,neither,
293000,inovacaotecnologica.com.br,HTTPS only,200
294000,101espn.com,HTTPS only,403
295000,b242ya.ru,HTTPS only,403
296000,wichitafallstx.gov,both,200
297000,rhbtradesmart.com,both,200
298000,u16866.com,HTTP only,503
299000,gnanagharjane.com,HTTPS only,200
300000,writingforums.org,HTTPS only,200
301000,paris-arc-de-triomphe.fr,HTTP only,200
302000,atwonline.com,HTTPS only,200
303000,january.com,HTTPS only,200
304000,itovn.com.vn,both,200
305000,ctoy.com.cn,HTTPS only,200
306000,cotdns.net,neither,
307000,drbrownsbaby.com,HTTPS only,403
308000,tlfapparel.com,HTTPS only,200
309000,justdating.net,both,200
310000,memozor.com,HTTPS only,200
311000,minzdrav.uz,neither,
312000,nova1.net,both,200
313000,cravingtasty.com,HTTPS only,200
314000,apk-download.co,both,200
315000,trinaturk.com,HTTPS only,200
316000,mostbetoyna.ru,neither,
317000,slotozal-official.xyz,both,403
318000,totowuhan.com,HTTPS only,200
319000,sojourncreed.life,HTTP only,404
320000,backabuddy.co.za,HTTPS only,200
321000,ggcdncc65.shop,both,403
322000,osijek031.com,HTTPS only,200
323000,truththeory.com,HTTPS only,200
324000,casino-joy.click,HTTPS only,403
325000,biodat.ru,HTTP only,200
326000,crealitycloud.cn,HTTP only,200
327000,jkcottonclub.com,HTTP only,500
328000,ester.ee,HTTP only,200
329000,ahanonline.com,HTTPS only,200
330000,aksinet.net,HTTPS only,200
331000,gamingdns.top,HTTPS only,200
332000,agencedpc.fr,both,403
333000,vulkan-prestige.link,HTTPS only,403
334000,livingston.com,HTTPS only,200
335000,metapolar.hu,HTTP only,200
336000,belties.shop,HTTPS only,200
337000,defamer.com,neither,
338000,learningcloud.me,both,200
339000,sabon.ro,HTTPS only,200
340000,tennwireless.com,HTTPS only,200
341000,king-vulcan.biz,HTTPS only,403
342000,ejercito.mil.co,HTTPS only,200
343000,abstractwebhost.com,HTTP only,200
344000,festive-lights.com,HTTPS only,200
345000,myschoolsask.ca,HTTPS only,200
346000,stealthgpt.ai,HTTPS only,200
347000,aware3.net,HTTPS only,200
348000,astons.com,HTTPS only,200
349000,houseofstaunton.com,HTTPS only,200
350000,bilgibizden10.com,HTTPS only,200
351000,dev4dev.ru,both,200
352000,tnk12.gov,neither,
353000,royalsundaram.in,neither,
354000,avivare.com,HTTPS only,200
355000,etsyhunt.com,HTTPS only,200
356000,thereisadayforthat.com,HTTPS only,200
357000,crapuleparis.com,both,503
358000,gigapower.com,HTTPS only,200
359000,hostedns.com.au,both,200
360000,orsrika.co.il,HTTPS only,200
361000,trainercentralsite.com,HTTPS only,200
362000,kcg.ac.jp,HTTPS only,200
363000,hotelclub.com,neither,
364000,soundtrapedusummit.com,HTTPS only,410
365000,salezap.ru,HTTPS only,200
366000,nisshin.com,HTTPS only,200
367000,tiws.com.ar,neither,
368000,indiabiodiversity.org,HTTPS only,200
369000,diarioinforme.com,both,200
370000,stop-ttip.org,neither,
371000,cruisesheet.com,HTTPS only,200
372000,mccno.com,both,200
373000,antifilter.download,HTTPS only,200
374000,hoa44trk.com,both,200
375000,secure-by-design.com,neither,
376000,easeus.fr,HTTPS only,200
377000,viax.io,HTTPS only,200
378000,dakotanames.com,neither,
379000,lumberliquidators.com,HTTPS only,200
380000,usenet-fr.net,HTTP only,200
381000,aviator-mostbet-casino.ru,HTTPS only,200
382000,fuku-e.com,HTTPS only,200
383000,lgecloudapm.com,neither,
384000,olimp1g7w.xyz,neither,
385000,colombiawebs.net,HTTPS only,200
386000,fts-foxnews.com,neither,
387000,hot-cartoon.com,both,200
388000,booksc.eu,HTTPS only,200
389000,jbl.no,HTTPS only,200
390000,sochifeya2.mobi,HTTPS only,410
391000,fcdnipro.ua,HTTP only,200
392000,fclorient.bzh,HTTPS only,200
393000,natlot.be,neither,
394000,bulletpointmountingsolutions.com,HTTPS only,200
395000,glera.net,neither,
396000,asian-bondage.com,both,200
397000,icdsoft.com,HTTPS only,200
398000,hazi.ro,HTTPS only,200
399000,ube-yanagiya.co.jp,HTTPS only,200
400000,cbscorporation.com,HTTPS only,200
401000,biogossip.com,HTTPS only,200
402000,datacenter-insider.de,HTTPS only,200
403000,uiverse.io,HTTPS only,200
404000,voxivo.com,HTTPS only,200
405000,capital.com.ph,HTTPS only,200
406000,jetgram.io,both,200
407000,themdc.org,HTTPS only,200
408000,abude.ru,neither,
409000,viva64.com,HTTPS only,200
410000,orca-88.space,neither,
411000,gtcocalcomp.com,HTTPS only,403
412000,marvellover.com,HTTPS only,200
413000,ktokyda.ru,both,200
414000,over-lap.co.jp,HTTPS only,200
415000,assignmentpro.com,HTTP only,404
416000,moneycazino.com,HTTPS only,200
417000,chinacars.com,neither,
418000,webnice.ru,both,200
419000,sopula.com,HTTPS only,200
420000,mybusinesswebsite.com,HTTP only,200
421000,deadstate.org,HTTPS only,200
422000,onlinedisclosures.co.uk,HTTP only,503
423000,rds.net.pk,HTTPS only,200
424000,couponsherpa.com,neither,
425000,viatepigan.com,both,200
426000,duhoctrungquoc.vn,both,403
427000,josh.org,HTTPS only,200
428000,inet-center.ru,HTTP only,200
429000,noldus.com,HTTPS only,200
430000,planonsoftware.com,HTTPS only,200
431000,vromansbookstore.com,HTTPS only,200
432000,pushbulletusercontent.com,both,403
433000,scoutapp.ai,HTTPS only,200
434000,preaching.com,HTTP only,200
435000,cy2hand.com,HTTP only,200
436000,mp3fitz.com,HTTPS only,500
437000,ozcountrymile.com,HTTPS only,200
438000,dotemu.com,HTTP only,200
439000,peach.ne.jp,HTTP only,200
440000,damaislot.org,HTTPS only,200
441000,stateintestacylaws.com,HTTPS only,403
442000,hypotheekshop.nl,HTTPS only,200
443000,bcps.k12.md.us,neither,
444000,housekeep.com,HTTPS only,200
445000,db-reisewunschzettel.de,HTTP only,200
446000,internetwines.com,HTTPS only,200
447000,thedarkknightrises.com,HTTP only,200
448000,best-serial.com,HTTPS only,200
449000,puv.fi,HTTP only,200
450000,todelete.com,HTTP only,200
451000,skincarebyalana.com,HTTPS only,200
452000,reconditeprison.com,HTTPS only,200
453000,atb7pokerdom.com,HTTPS only,502
454000,hurma.work,HTTPS only,200
455000,cybernetbc.ca,neither,
456000,streamready.in,both,403
457000,pica-resort.jp,both,200
458000,cardaccesproquick.sbs,HTTP only,200
459000,isetl.org,HTTPS only,200
460000,perryproperty.co.nz,neither,
461000,brokestraightboys.com,HTTPS only,200
462000,okrwmi.top,HTTPS only,200
463000,pokerdom7p.com,HTTPS only,504
464000,akita-bank.co.jp,both,200
465000,onlynut.net,HTTPS only,403
466000,mottohub.com,neither,
467000,eldocasinoz.xyz,HTTPS only,200
468000,miint.net,neither,
469000,tengtoolsusa.com,HTTPS only,200
470000,holzland.de,HTTPS only,200
471000,alcomag.ru,HTTP only,200
472000,internetmandns.com,neither,
473000,tcenet.net,HTTPS only,200
474000,caixaconsorcio.com.br,both,403
475000,hnt.com.br,HTTPS only,200
476000,nwxs19.com,both,200
477000,th-rms.co.uk,HTTPS only,200
478000,naigai-gr.co.jp,HTTPS only,200
479000,zhealthehr.com,HTTPS only,200
480000,refpabxdce.top,HTTPS only,403
481000,wnt.com.br,neither,
482000,onlinecasinohex.ca,HTTPS only,200
483000,myotcstore.com,HTTPS only,200
484000,critmc.net,HTTPS only,200
485000,itotdel.info,HTTPS only,200
486000,miarens.ir,neither,
487000,eldoradocasino-ljn.top,neither,
488000,ecobux.store,HTTPS only,200
489000,brm.io,HTTPS only,200
490000,webarena.com.au,HTTPS only,200
491000,volkswagen.cz,HTTP only,200
492000,adobeposa.com,neither,
493000,gme.com,HTTPS only,200
494000,gu84b.top,neither,
495000,qoshe.com,HTTPS only,200
496000,flypass.com.co,neither,
497000,vulcano-official-slots.com,HTTP only,200
498000,jetcassiono-russia1.top,both,403
499000,delboniauriemo.com.br,neither,
500000,muzhiwan.com,HTTPS only,403
501000,jet-cazino6.win,both,403
502000,webadepthost.co.uk,both,403
503000,refpaxmzuq.top,HTTPS only,403
504000,biz.com,HTTPS only,200
505000,rajantwanabashu.com.np,HTTP only,200
506000,watchseries8.to,HTTPS only,200
507000,wgauradio.com,HTTPS only,200
508000,kvif-fresh-casino.top,both,403
509000,magar.cl,both,401
510000,admiralx-ksq.top,HTTPS only,403
511000,admiralx-psp.top,both,403
512000,faceprep.in,HTTPS only,200
513000,emedixus.com,HTTPS only,200
514000,trcot.net,neither,
515000,deals75.com,HTTPS only,200
516000,funkelfaden.de,HTTPS only,200
517000,foyer.lu,both,200
518000,fizabet.com,HTTPS only,200
519000,cotedazur.jp,HTTPS only,200
520000,greenwich9.ru,HTTP only,200
521000,kukudm.com,HTTPS only,200
522000,hendrickhealth.org,HTTPS only,200
523000,intergeo.de,HTTPS only,200
524000,icap.com,HTTPS only,200
525000,sgr.nl,HTTPS only,200
526000,aeddinc.org,neither,
527000,spreeradio.de,HTTP only,200
528000,rola.vip,neither,
529000,fnafgo.com,HTTPS only,200
530000,straightpress.jp,both,200
531000,kokote.fr,HTTP only,200
532000,freshcasino-rezak.top,both,403
533000,eldoradocasino-ast.top,HTTPS only,403
534000,piccin.jp,HTTPS only,200
535000,tucanos.com,HTTPS only,200
536000,brentfordtw8.com,HTTP only,200
537000,khongcogidau.top,HTTPS only,200
538000,einvoice.vn,HTTPS only,200
539000,dohler.com.br,neither,
540000,admeca.kr,HTTPS only,200
541000,colgatepalmolive.it,HTTPS only,200
542000,geometroit.com,both,404
543000,link-tap.com,both,200
544000,paranix.eu,HTTPS only,200
545000,srv-it.de,HTTP only,200
546000,wxw.media,neither,
547000,tena.com.br,HTTP only,200
548000,desertcart.co.uk,HTTPS only,200
549000,gtarp.ru,HTTPS only,200
550000,bescom.co.in,neither,
551000,m37auction.com,HTTPS only,200
552000,tunbridgewells.gov.uk,HTTPS only,200
553000,advantech.com.cn,HTTPS only,200
554000,laoistoday.ie,HTTPS only,200
555000,multipledns.com,HTTP only,403
556000,lustflesh.com,HTTPS only,200
557000,jiareba.com,HTTP only,200
558000,wildclient.ru,HTTPS only,520
559000,mailtwo.com,HTTP only,200
560000,luckycola.bet,HTTPS only,403
561000,admiralx-rjff.buzz,HTTPS only,200
562000,soliditet.se,HTTPS only,200
563000,jxgydj.com,both,200
564000,sanmishahost.com,both,406
565000,adveo.com,HTTPS only,200
566000,laihoana.com,HTTPS only,404
567000,wholesale-electrical-supply.com,neither,
568000,hcqp9999.com,HTTP only,200
569000,gzmiaoying.com,HTTP only,200
570000,shorelinewa.gov,HTTPS only,503
571000,crystalradio.cn,neither,
572000,gotestprep.com,both,200
573000,vulkanplatinum-sloty.click,HTTPS only,200
574000,24jam.buzz,neither,
575000,nungkai.com,HTTPS only,403
576000,tameteo.nl,HTTPS only,200
577000,voteriders.org,HTTPS only,200
578000,icoi.org,HTTPS only,200
579000,iikaeru.com,HTTPS only,200
580000,frank-casinoo.club,both,200
581000,saowz.com,both,200
582000,maxbets-sports-betting.club,neither,
583000,hipatiapress.com,both,200
584000,goulile.com,both,200
585000,kirche-bremen.de,HTTPS only,200
586000,vnxoso.gg,both,403
587000,yidaxinyuan.com,both,200
588000,bgbls.com,both,200
589000,bulgartel.bg,both,200
590000,policeauctionscanada.com,HTTPS only,200
591000,elga.gr,HTTPS only,200
592000,melbet-app.site,HTTPS only,200
593000,meixiang720.com,both,200
594000,rangecast.com,HTTPS only,200
595000,centurionim.com,HTTPS only,404
596000,vavada-zerkalo8.buzz,both,436
597000,130slottica.com,HTTPS only,404
598000,melbet67217.com,neither,
599000,sctkxjc.com,HTTP only,200
600000,yagihashi.co.jp,HTTPS only,200
601000,color.io,HTTPS only,200
602000,hamafarin.ir,HTTPS only,200
603000,modelosimples.com.br,HTTPS only,200
604000,safahome.com,HTTPS only,200
605000,xemphim.app,HTTPS only,200
606000,s5y.io,neither,
607000,navarracapital.es,HTTPS only,403
608000,clubs-leo.xyz,HTTPS only,200
609000,irsss.ca,HTTPS only,200
610000,stavklad.ru,HTTP only,200
611000,cdhich.com,both,200
612000,vendetuarma.com,HTTPS only,200
613000,xn----btbtmnjn.xn--p1ai,HTTP only,200
614000,azino777-d2i2x.icu,HTTPS only,503
615000,233joycasino.top,both,520
616000,loaney.es,both,200
617000,77-azinomobile.ru,HTTPS only,403
618000,deginvest.de,HTTPS only,200
619000,seikun.co.jp,HTTPS only,200
620000,newacademic.net,HTTP only,200
621000,cardinalcorp.com,HTTPS only,200
622000,zhixiangtongtao.com,HTTP only,200
623000,aimst.edu.my,HTTPS only,200
624000,alphega-farmacie.ro,HTTPS only,200
625000,zsjjrhy.com,both,200
626000,gold-miners.site,HTTPS only,200
627000,vulcan-mobile.club,neither,
628000,50reefs.org,HTTPS only,200
629000,penggeshuofang.com,both,200
630000,ayybyyy.com,neither,
631000,thuuz.com,both,403
632000,stoodnt.com,HTTPS only,200
633000,hnsywlkj.com,HTTP only,200
634000,b1g.one,both,401
635000,theunionleader.com,HTTP only,200
636000,emma-sleep.com.ph,HTTPS only,200
637000,easytechhome.com,HTTPS only,200
638000,thepornbuzz.com,HTTPS only,200
639000,zhilingcy.com,HTTP only,200
640000,bathabbey.org,HTTPS only,200
641000,bornete.com,HTTPS only,403
642000,nhathuocviet.vn,HTTPS only,200
643000,orologidiclasse.com,HTTPS only,200
644000,wunderkopf.de,HTTPS only,200
645000,fonbet-a78c3.com,both,200
646000,goleapfrog.com,HTTPS only,520
647000,riobet-141.ru,HTTPS only,403
648000,limak.az,HTTPS only,403
649000,insidethevatican.com,HTTPS only,200
650000,kramp.ru,HTTPS only,200
651000,teror.es,HTTPS only,200
652000,pokerdomked.top,HTTPS only,403
653000,knifeinformer.com,HTTPS only,200
654000,silkair.com,neither,
655000,efusionworld.net,both,200
656000,yshghs.com,both,200
657000,aquarium.bg,HTTPS only,200
658000,thekitchenemporiumanderson.com,HTTPS only,200
659000,pokerdom-ru1.fun,HTTPS only,200
660000,pointonenav.com,HTTPS only,200
661000,mixcar.ru,HTTPS only,200
662000,attitash.com,HTTPS only,200
663000,pornokyb.com,both,403
664000,booicasino-sdp.top,HTTPS only,403
665000,rocket-inc.net,both,200
666000,salomaozoppi.com.br,HTTPS only,200
667000,zxtfz.com,HTTP only,200
668000,nanjingyoulin.com,HTTP only,200
669000,blackstonepublishing.com,HTTPS only,200
670000,shurenyb.com,both,200
671000,libnauka.ru,HTTPS only,200
672000,kelas.work,both,200
673000,soccer-history.com,HTTPS only,200
674000,uzbek-porn.top,HTTPS only,200
675000,lordserial.casa,neither,
676000,yammienoob.co,HTTPS only,200
677000,superplayer-club.com,HTTP only,200
678000,thomashinder.com,both,403
679000,reelproductionshd.com,HTTP only,200
680000,yme.gr,neither,
681000,cs-go-go.top,HTTPS only,200
682000,jotowo.com,HTTP only,200
683000,noamazonaseassim.com,HTTPS only,200
684000,xtspost.com,HTTP only,200
685000,sansec.io,HTTPS only,200
686000,nanjiayanke.com,HTTP only,200
687000,ty-textiles.com,HTTP only,200
688000,zincring.com,HTTP only,200
689000,lucrosa2023.xyz,HTTPS only,404
690000,arcblock.io,HTTPS only,200
691000,ximxim.com,both,200
692000,latigi.com,HTTPS only,403
693000,twthchina.com,HTTP only,200
694000,netwatch360.com,neither,
695000,pinupoficialnoecasinotop777.win,HTTPS only,403
696000,shunxishun.com,HTTP only,200
697000,azinoslot.tech,HTTPS only,200
698000,gangshanghuaqipai.com,HTTP only,200
699000,leonbets-mlv8.site,HTTPS only,403
700000,bee-ev.de,HTTPS only,200
701000,atlantamission.org,HTTPS only,200
702000,southseas.com,HTTPS only,200
703000,sol44.casino,HTTPS only,403
704000,7k-casino-ru.online,HTTPS only,526
705000,russia-today.ru,HTTPS only,200
706000,pinup-officialniisite13win.win,HTTPS only,403
707000,szshanzhe.com,both,200
708000,rating-casino183-2023.win,HTTPS only,403
709000,xinronghuagong.com,HTTP only,200
710000,cristalinedejour.fr,HTTPS only,403
711000,pokerdom-cno5.top,neither,
712000,bayernwelle.de,HTTPS only,200
713000,tns.co,HTTPS only,200
714000,kingjohnnie.live,HTTPS only,200
715000,eureka-24-08.top,both,436
716000,deventrade.com,HTTPS only,200
717000,friendshiptrivia.com,HTTPS only,410
718000,alutech.ru,HTTPS only,200
719000,duoduojupin.com,HTTP only,200
720000,pornoskazka9.org,both,200
721000,ld-333.com,HTTP only,403
722000,booseries.online,neither,
723000,lyydyl.com,HTTP only,200
724000,ldmk.co.jp,HTTP only,403
725000,clubsgoldi.xyz,HTTPS only,200
726000,smclassiccars.com,both,200
727000,babobotanicals.com,HTTPS only,200
728000,roblox.ge,HTTPS only,200
729000,eldoradocasino-kti.top,neither,
730000,capt.org.uk,HTTPS only,200
731000,seriousfactory.com,both,200
732000,kokshetau.asia,HTTPS only,200
733000,wunderlabel.com,HTTPS only,200
734000,biletwise.com,HTTPS only,200
735000,pin-up-casino-sp9.top,HTTPS only,200
736000,fangirlish.com,HTTPS only,200
737000,maxicom.cz,both,200
738000,ice-casino.it,HTTPS only,200
739000,diveboard.com,HTTPS only,200
740000,otora.info,HTTPS only,404
741000,rollingriver.com,HTTPS only,403
